unix_ms,frame,current_fps,smoothed_fps,dt
1748121561499,942,23,23,0.04218058
1748121561541,943,23,23,0.04194552
1748121561583,944,24,23,0.04153511
1748121561624,945,23,23,0.0421811
1748121561666,946,24,24,0.0410549
1748121561708,947,23,23,0.04178683
1748121561750,948,23,23,0.04190448
1748121561791,949,23,23,0.04226933
1748121561833,950,24,23,0.04128277
1748121561875,951,23,23,0.04258339
1748121561917,952,24,23,0.04111506
1748121561959,953,24,23,0.04156469
1748121562000,954,23,23,0.04203625
1748121562042,955,23,23,0.0422537
1748121562084,956,24,23,0.04111323
1748121562125,957,24,24,0.04156256
1748121562168,958,23,23,0.04224907
1748121562209,959,23,23,0.04214901
1748121562251,960,24,23,0.04111297
1748121562292,961,23,23,0.04167698
1748121562334,962,24,24,0.04151974
1748121562376,963,23,23,0.04253079
1748121562418,964,24,23,0.0415824
1748121562459,965,24,23,0.04147651
1748121562502,966,23,23,0.04193422
1748121562543,967,23,23,0.04198131
1748121562585,968,24,23,0.04122901
1748121562626,969,24,24,0.04149375
1748121562668,970,24,24,0.04137703
1748121562710,971,23,23,0.0424098
1748121562751,972,23,23,0.04231605
1748121562793,973,24,23,0.04105495
1748121562836,974,23,23,0.04195058
1748121562876,975,23,23,0.04238641
1748121562918,976,24,24,0.04029677
1748121562960,977,23,23,0.04235266
1748121563002,978,23,23,0.04187823
1748121563044,979,23,23,0.04187261
1748121563086,980,24,24,0.04127422
1748121563127,981,23,23,0.04191922
1748121563170,982,23,23,0.04210073
1748121563211,983,23,23,0.04270271
1748121563253,984,24,24,0.04041667
1748121563294,985,23,23,0.042305
1748121563336,986,24,23,0.04157823
1748121563378,987,23,23,0.04178178
1748121563420,988,23,23,0.04179157
1748121563461,989,24,23,0.041485
1748121563503,990,23,23,0.04169266
1748121563545,991,23,23,0.04207881
1748121563587,992,23,23,0.04188933
1748121563628,993,24,24,0.04100964
1748121563670,994,23,23,0.04239479
1748121563712,995,24,23,0.04152256
1748121563754,996,24,23,0.04166282
1748121563796,997,23,23,0.0418575
1748121563838,998,23,23,0.04189162
1748121563879,999,23,23,0.04188245
1748121563921,1000,24,23,0.04147604
1748121563963,1001,23,23,0.04197136
1748121564005,1002,23,23,0.04232329
1748121564046,1003,23,23,0.04167599
1748121564088,1004,24,24,0.04098219
1748121564130,1005,23,24,0.04171193
1748121564172,1006,23,23,0.04199506
1748121564213,1007,23,23,0.04191193
1748121564255,1008,24,23,0.04147016
1748121564297,1009,23,23,0.04190516
1748121564339,1010,23,23,0.04179271
1748121564380,1011,23,23,0.04171547
1748121564422,1012,23,23,0.04219563
1748121564464,1013,24,23,0.04118928
1748121564506,1014,24,23,0.04166537
1748121564547,1015,23,23,0.04220985
1748121564589,1016,23,23,0.04184443
1748121564631,1017,23,23,0.04177657
1748121564673,1018,23,23,0.04182401
1748121564714,1019,24,23,0.04129068
1748121564757,1020,23,23,0.04185636
1748121564798,1021,23,23,0.04263625
1748121564840,1022,24,23,0.04086776
1748121564882,1023,23,23,0.04246766
1748121564923,1024,24,23,0.04114579
1748121564965,1025,23,23,0.04215146
1748121565007,1026,24,23,0.04140073
1748121565049,1027,23,23,0.04190074
1748121565090,1028,23,23,0.04185553
1748121565132,1029,24,24,0.04131636
1748121565174,1030,23,23,0.04213532
1748121565216,1031,24,23,0.04137219
1748121565257,1032,23,23,0.04225073
1748121565299,1033,24,23,0.04157875
1748121565341,1034,23,23,0.04233849
1748121565383,1035,24,23,0.04143105
1748121565425,1036,24,23,0.04155777
1748121565466,1037,24,23,0.04157506
1748121565508,1038,23,23,0.04224927
1748121565550,1039,23,23,0.04233776
1748121565591,1040,24,23,0.04134573
1748121565633,1041,24,24,0.04126084
1748121565675,1042,23,23,0.0425535
1748121565717,1043,23,23,0.04189745
1748121565758,1044,24,24,0.04062381
1748121565801,1045,23,24,0.04167235
1748121565842,1046,23,23,0.04272615
1748121565884,1047,24,23,0.04115
1748121565926,1048,24,24,0.0413937
1748121565968,1049,23,23,0.0428686
1748121566009,1050,23,23,0.04197073
1748121566051,1051,24,24,0.04071172
1748121566093,1052,23,23,0.04188943
1748121566135,1053,24,24,0.04134365
1748121566176,1054,23,23,0.04261573
1748121566218,1055,24,23,0.04123928
1748121566260,1056,24,24,0.0415274
1748121566302,1057,23,23,0.04202678
1748121566343,1058,23,23,0.04274313
1748121566385,1059,24,24,0.04057224
1748121566427,1060,24,24,0.04145688
1748121566469,1061,23,24,0.04171969
1748121566510,1062,23,23,0.04226552
1748121566552,1063,23,23,0.04185703
1748121566594,1064,23,23,0.04168979
1748121566635,1065,24,23,0.04144594
1748121566677,1066,23,23,0.04220651
1748121566719,1067,24,23,0.04142964
1748121566761,1068,24,23,0.04159459
1748121566802,1069,23,23,0.0426636
1748121566844,1070,24,23,0.04109443
1748121566886,1071,24,23,0.04160006
1748121566928,1072,24,23,0.04165006
1748121566970,1073,23,23,0.04178917
1748121567011,1074,23,23,0.04253735
1748121567053,1075,24,23,0.04131844
1748121567095,1076,23,23,0.04179334
1748121567137,1077,23,23,0.04204438
